ln_uwe , ln_ahe , age , sex , race , years_ed
6.4377516497 , 2.5257286443 , 47 , 1 , 1 , 12
5.9933857773 , 2.2091961434 , 44 , 1 , 1 , 18
6.6941811787 , 2.5998366165 , 48 , 1 , 1 , 13
4.8283137373 , 1.8325814637 , 27 , 2 , 1 , 16
6.2864277401 , 2.5975482859 , 49 , 1 , 1 , 13
6.1345653907 , 2.4456859366 , 27 , 2 , 1 , 16
6.3133215714 , 3.3175892978 , 32 , 1 , 1 , 20
5.9914645471 , 2.302585093 , 27 , 2 , 1 , 18
5.59556889 , 1.9066894359 , 42 , 2 , 1 , 12
5.64406324 , 1.9551837858 , 30 , 2 , 1 , 16
5.623739767 , 1.9348603129 , 25 , 1 , 2 , 12
3.8632328413 , 1.1551826402 , 26 , 2 , 1 , 12
5.7291002826 , 1.8170772772 , 49 , 2 , 1 , 12
5.6630844804 , 1.8564219906 , 30 , 2 , 1 , 13
5.2590966534 , 1.5702171993 , 33 , 1 , 1 , 13
6.0475540138 , 2.3586745596 , 29 , 1 , 1 , 12
6.5701015755 , 2.8812221214 , 41 , 1 , 1 , 22
4.8981267852 , 1.9023945116 , 30 , 2 , 1 , 12
5.926926026 , 2.2380465719 , 30 , 1 , 1 , 12
5.952243834 , 2.2633643798 , 49 , 1 , 1 , 12
6.0920057763 , 2.2853432866 , 37 , 2 , 1 , 12
6.4742170913 , 2.7853376372 , 43 , 1 , 1 , 14
5.0139630842 , 1.3250836301 , 33 , 1 , 1 , 16
6.7631740502 , 3.0742945961 , 35 , 1 , 1 , 12
6.2488390076 , 2.5599595535 , 32 , 1 , 1 , 18
6.907755279 , 2.9957322736 , 44 , 1 , 1 , 16
6.0010339981 , 2.312154544 , 34 , 1 , 1 , 12
5.4798052426 , 2.0786078609 , 46 , 2 , 1 , 13
6.0475540138 , 2.1355310083 , 42 , 1 , 1 , 18
5.4414182102 , 1.5293952048 , 40 , 2 , 1 , 18
3.2816270354 , 1.2021854938 , 36 , 2 , 1 , 12
5.0359531021 , 1.6347557204 , 40 , 2 , 1 , 12
6.374238244 , 2.6853587899 , 38 , 1 , 1 , 13
4.5251274783 , 2.2225423853 , 35 , 2 , 1 , 13
6.0895680248 , 2.1775450194 , 39 , 1 , 1 , 10
6.0968250628 , 2.4079456087 , 30 , 1 , 3 , 14
4.1997050779 , 0.5108256238 , 28 , 2 , 3 , 8
5.5214609179 , 1.8325814637 , 29 , 1 , 3 , 15
3.9120230054 , 0.3566749439 , 29 , 2 , 3 , 10
4.605170186 , 0.9162907319 , 39 , 1 , 1 , 14
5.7897249045 , 1.9830624147 , 28 , 1 , 1 , 13
5.9009505396 , 2.2120710855 , 35 , 2 , 1 , 13
5.9401712527 , 2.133508763 , 25 , 1 , 1 , 12
6.155184678 , 2.370995044 , 45 , 2 , 1 , 13
5.5858792395 , 1.8969997854 , 46 , 1 , 1 , 13
6.2146080984 , 2.5257286443 , 45 , 1 , 1 , 16
6.3577089421 , 2.6688294879 , 34 , 1 , 1 , 12
5.6347896032 , 1.9459101491 , 29 , 2 , 1 , 10
6.0116672544 , 2.3227878003 , 31 , 2 , 1 , 12
5.952243834 , 2.2633643798 , 34 , 2 , 1 , 12
6.5400304989 , 2.8511510447 , 43 , 1 , 1 , 12
5.2337788454 , 2.0557250151 , 44 , 2 , 1 , 12
6.1737861039 , 2.2617630985 , 39 , 2 , 1 , 18
6.5118596219 , 2.8229801678 , 35 , 1 , 1 , 12
6.6941811787 , 3.0053017246 , 41 , 1 , 1 , 18
6.7995416943 , 3.1106622402 , 45 , 2 , 1 , 18
6.5312777077 , 2.8423982536 , 39 , 1 , 1 , 16
5.3078868176 , 1.6190073635 , 30 , 1 , 1 , 12
5.7914880551 , 2.102608601 , 38 , 2 , 1 , 13
6.4222474632 , 2.7333680091 , 37 , 1 , 1 , 16
5.3207902224 , 1.6319107683 , 27 , 2 , 3 , 12
4.8283137373 , 0.5516476183 , 34 , 1 , 1 , 14
5.3816682058 , 1.6927887517 , 36 , 2 , 1 , 9
6.3323911341 , 2.64351168 , 42 , 2 , 1 , 13
7.5616717463 , 3.6496487409 , 47 , 1 , 1 , 16
5.6645617615 , 1.9756823074 , 41 , 1 , 1 , 12
6.4222474632 , 2.5102244578 , 40 , 2 , 1 , 22
6.482872085 , 2.2633643798 , 30 , 1 , 1 , 16
7.2050068025 , 3.4673371842 , 43 , 1 , 1 , 16
6.6700836271 , 2.8634211373 , 37 , 1 , 1 , 12
6.1807330716 , 2.2687100662 , 32 , 1 , 1 , 12
6.8685345658 , 2.9565115604 , 38 , 1 , 1 , 13
6.0475540138 , 2.1355310083 , 36 , 1 , 4 , 12
4.9024217095 , 1.4366858067 , 29 , 2 , 4 , 12
6.0010339981 , 2.312154544 , 47 , 1 , 1 , 16
6.0475540138 , 2.3586745596 , 35 , 2 , 1 , 12
6.2298755706 , 2.6745275091 , 25 , 1 , 1 , 12
5.6115828367 , 2.3157459707 , 32 , 2 , 1 , 13
5.9752276703 , 2.2863482162 , 37 , 1 , 1 , 13
5.6645617615 , 1.9756823074 , 25 , 1 , 1 , 9
6.482872085 , 2.7939926309 , 42 , 1 , 1 , 12
6.8685345658 , 2.9565115604 , 50 , 1 , 1 , 13
6.4232469635 , 2.4159137783 , 47 , 1 , 1 , 16
4.5659494728 , 0.8770700187 , 28 , 1 , 1 , 16
5.0965777239 , 2.1008454503 , 27 , 2 , 1 , 13
5.7291002826 , 2.0402208285 , 29 , 1 , 1 , 10
5.2470240722 , 1.6094379124 , 37 , 2 , 4 , 13
5.6645617615 , 1.9756823074 , 47 , 1 , 1 , 12
4.8202815656 , 1.1314021115 , 35 , 2 , 1 , 12
5.2590966534 , 1.5702171993 , 38 , 1 , 1 , 12
3.6763006719 , 0.6805683984 , 28 , 2 , 1 , 12
6.1753873853 , 2.4141872696 , 44 , 2 , 1 , 12
7.0169545709 , 3.1883131745 , 49 , 1 , 1 , 16
6.4222474632 , 2.5102244578 , 34 , 1 , 1 , 14
6.614931807 , 2.4405445371 , 34 , 2 , 1 , 16
6.2887160706 , 2.4820535808 , 29 , 1 , 1 , 12
6.1753873853 , 2.4865079312 , 31 , 2 , 1 , 12
4.6539603502 , 1.0986122887 , 31 , 2 , 1 , 12
6.6453910145 , 2.9565115604 , 44 , 1 , 1 , 16
6.2523484264 , 2.340325421 , 30 , 2 , 1 , 13
6.3574877055 , 2.4454647 , 27 , 1 , 1 , 12
5.7897249045 , 2.1521387447 , 33 , 1 , 1 , 13
6.2065759267 , 2.8053785451 , 47 , 2 , 1 , 16
4.605170186 , 1.2039728043 , 25 , 2 , 1 , 12
6.482872085 , 2.7939926309 , 27 , 1 , 1 , 15
6.348139491 , 2.6592600369 , 44 , 1 , 1 , 18
6.8685345658 , 2.4865079312 , 49 , 1 , 3 , 16
7.0508561226 , 3.1388331172 , 40 , 1 , 4 , 16
6.3577089421 , 2.4456859366 , 31 , 1 , 1 , 14
5.2672267795 , 1.9350222693 , 37 , 2 , 1 , 16
6.0920057763 , 2.4031263222 , 27 , 1 , 1 , 12
6.1753873853 , 2.2633643798 , 27 , 1 , 1 , 12
5.7037824747 , 2.1484344132 , 37 , 2 , 1 , 14
6.4222474632 , 2.7333680091 , 32 , 1 , 1 , 16
6.1345653907 , 2.4456859366 , 45 , 2 , 1 , 16
4.5857521001 , -0.00936775 , 36 , 1 , 1 , 18
6.2146080984 , 2.5257286443 , 32 , 1 , 1 , 11
5.5214609179 , 1.8325814637 , 44 , 1 , 1 , 13
6.4222474632 , 2.5510464523 , 43 , 1 , 1 , 9
5.952243834 , 2.2633643798 , 34 , 1 , 1 , 12
7.0508561226 , 3.3619766685 , 39 , 1 , 1 , 12
5.8187124413 , 2.1298329872 , 42 , 2 , 1 , 13
6.5893015479 , 2.9004220937 , 48 , 1 , 1 , 12
2.3978952728 , 1.7047480922 , 30 , 2 , 1 , 9
6.0475540138 , 2.240891524 , 28 , 1 , 1 , 13
6.3577089421 , 2.3503757568 , 30 , 2 , 1 , 13
6.3904987649 , 2.7529126052 , 44 , 2 , 1 , 18
5.6756115977 , 1.2447947988 , 25 , 1 , 1 , 13
4.5563800218 , 1.7837912996 , 37 , 1 , 1 , 11
6.4222474632 , 2.7333680091 , 42 , 1 , 1 , 13
2.5679035694 , -0.140146632 , 35 , 2 , 1 , 18
6.1680880828 , 2.4792086287 , 49 , 2 , 1 , 15
5.4579475121 , 1.9025994507 , 29 , 1 , 1 , 13
5.5297597207 , 1.8408802666 , 30 , 1 , 1 , 12
6.1248937711 , 2.4360143169 , 34 , 1 , 1 , 11
6.5400304989 , 2.6898828971 , 30 , 1 , 1 , 15
6.0475540138 , 2.240891524 , 29 , 1 , 1 , 12
5.7897249045 , 1.9830624147 , 48 , 2 , 1 , 16
6.2686753197 , 2.5797958656 , 39 , 1 , 1 , 12
5.9914645471 , 2.0794415417 , 26 , 1 , 1 , 13
6.5220927982 , 2.8332133441 , 35 , 1 , 1 , 13
5.59556889 , 1.9846509774 , 27 , 2 , 1 , 16
6.5864545503 , 2.6744315449 , 39 , 1 , 1 , 12
5.59556889 , 1.9066894359 , 32 , 1 , 1 , 12
4.7421020405 , 2.5448774631 , 25 , 1 , 1 , 13
4.5251274783 , 0.8362480242 , 26 , 2 , 1 , 12
6.3937193796 , 2.7048399255 , 38 , 1 , 1 , 18
5.2590966534 , 1.347073648 , 36 , 1 , 1 , 10
5.460836296 , 1.7719568419 , 30 , 1 , 1 , 13
5.2590966534 , 1.5702171993 , 32 , 1 , 1 , 12
5.6549923105 , 2.0174061508 , 44 , 1 , 1 , 13
4.4228486292 , 0.8675005677 , 32 , 2 , 1 , 9
4.4620693423 , 0.7731898882 , 33 , 2 , 1 , 11
4.8675344505 , 1.1786549963 , 35 , 1 , 1 , 8
6.4222474632 , 2.7333680091 , 43 , 1 , 1 , 6
3.8792331826 , 2.0874737134 , 37 , 2 , 1 , 12
6.0010339981 , 2.312154544 , 42 , 1 , 1 , 13
5.2590966534 , 1.4524341636 , 38 , 2 , 1 , 13
4.7482710296 , 1.0593915755 , 26 , 1 , 1 , 10
6.3424414699 , 2.4304184645 , 33 , 1 , 1 , 15
4.0551238491 , 1.1647520912 , 37 , 2 , 1 , 12
6.6200732065 , 2.6127400213 , 43 , 1 , 1 , 13
5.5442755956 , 1.8553961415 , 45 , 2 , 1 , 12
6.1345653907 , 2.4456859366 , 39 , 1 , 1 , 12
7.1461663024 , 3.234143297 , 46 , 1 , 1 , 16
4.5581440899 , 0.8692646358 , 31 , 2 , 1 , 16
4.5581440899 , 0.8692646358 , 43 , 2 , 1 , 13
6.8685345658 , 3.1796551117 , 49 , 1 , 1 , 13
5.98567861 , 2.0736556046 , 44 , 2 , 1 , 14
6.3238073904 , 2.5626072747 , 46 , 2 , 1 , 16
6.1753873853 , 2.3911977514 , 27 , 2 , 3 , 14
5.2788992807 , 1.1845547185 , 48 , 1 , 1 , 8
3.9861309776 , 0.2972515235 , 26 , 1 , 1 , 9
5.6645617615 , 1.9756823074 , 41 , 2 , 1 , 13
5.5214609179 , 1.8325814637 , 28 , 1 , 1 , 13
5.9809932472 , 2.2921137931 , 33 , 2 , 1 , 12
5.9009505396 , 2.0297495287 , 50 , 1 , 1 , 12
4.7482710296 , 1.0593915755 , 39 , 2 , 1 , 12
5.8051349689 , 2.1942170563 , 41 , 2 , 1 , 13
4.3428059215 , 2.2633643798 , 36 , 2 , 1 , 16
3.7256934272 , 0.5068176024 , 30 , 1 , 1 , 14
5.3571578666 , 1.6682784125 , 36 , 2 , 1 , 14
6.5940977201 , 2.905218266 , 44 , 1 , 1 , 12
6.6453910145 , 2.7333680091 , 39 , 2 , 1 , 18
5.3109643282 , 1.7556162668 , 38 , 2 , 1 , 12
6.2915691396 , 2.4849066498 , 25 , 1 , 1 , 13
6.6700836271 , 2.981204173 , 45 , 1 , 1 , 13
3.2247842616 , 0.9221991686 , 45 , 2 , 1 , 16
5.7228306696 , 1.8108076642 , 31 , 2 , 1 , 11
6.1345653907 , 2.4456859366 , 42 , 1 , 1 , 14
4.1043948981 , 0.4668087383 , 41 , 1 , 1 , 12
6.5118596219 , 2.8229801678 , 39 , 1 , 1 , 13
5.0965777239 , 1.4076982698 , 37 , 2 , 1 , 13
5.2690469842 , 1.531377366 , 44 , 1 , 1 , 12
5.062595033 , 1.5072469715 , 32 , 2 , 1 , 13
6.0958245624 , 2.3581549441 , 36 , 1 , 1 , 13
5.3544068332 , 1.6655273791 , 50 , 2 , 1 , 12
6.5400304989 , 2.8511510447 , 31 , 1 , 1 , 13
5.4380793089 , 1.7491998548 , 30 , 1 , 1 , 8
4.9024217095 , 1.5012243278 , 30 , 2 , 1 , 11
6.4572690314 , 2.7683895772 , 45 , 1 , 1 , 12
6.1345653907 , 2.4456859366 , 34 , 2 , 1 , 12
6.3199686141 , 2.63108916 , 44 , 2 , 1 , 13
5.952243834 , 2.2633643798 , 44 , 1 , 1 , 12
5.4822402047 , 1.7933607506 , 32 , 2 , 1 , 13
6.238802827 , 2.1783598165 , 33 , 1 , 1 , 12
6.2706975651 , 2.5094974494 , 30 , 1 , 1 , 12
5.2182746589 , 1.4116121691 , 43 , 2 , 1 , 12
6.3904987649 , 2.3831655797 , 35 , 1 , 1 , 16
4.3820266347 , 2.302585093 , 36 , 2 , 1 , 18
5.6439508076 , 1.7319278022 , 46 , 2 , 1 , 18
5.6885150025 , 3.2036083527 , 25 , 1 , 1 , 16
6.0920057763 , 2.4031263222 , 26 , 2 , 1 , 16
5.5214609179 , 1.8325814637 , 39 , 2 , 1 , 12
6.0010339981 , 2.312154544 , 34 , 2 , 1 , 13
6.1215176754 , 2.9026418505 , 35 , 2 , 1 , 13
5.7897249045 , 2.1008454503 , 32 , 1 , 1 , 12
5.6645617615 , 1.5702171993 , 50 , 1 , 1 , 13
5.8468833183 , 2.1580038642 , 31 , 1 , 1 , 9
5.952243834 , 2.2633643798 , 44 , 2 , 1 , 12
6.482872085 , 2.7939926309 , 45 , 2 , 1 , 12
5.8468833183 , 2.1580038642 , 45 , 2 , 1 , 12
6.2146080984 , 2.5257286443 , 30 , 1 , 1 , 13
4.2304767365 , 1.234744463 , 40 , 2 , 1 , 13
4.248495242 , 1.3581234842 , 31 , 2 , 1 , 12
6.6453910145 , 2.9565115604 , 49 , 1 , 1 , 12
6.2571677128 , 2.3451447074 , 41 , 2 , 1 , 18
6.9638447456 , 2.9565115604 , 42 , 1 , 1 , 22
5.5530672449 , 1.6410442395 , 40 , 1 , 1 , 12
6.7873245104 , 2.9161234995 , 33 , 1 , 1 , 16
4.9329311198 , 1.5317337381 , 46 , 2 , 1 , 12
6.6200732065 , 2.9311937524 , 42 , 1 , 1 , 11
3.8319802978 , 0.2766322363 , 37 , 2 , 1 , 12
5.8713591052 , 2.0001580943 , 33 , 2 , 1 , 12
5.4414182102 , 1.7525387561 , 45 , 1 , 1 , 13
6.0010339981 , 2.312154544 , 26 , 1 , 1 , 14
4.9024217095 , 1.347073648 , 25 , 2 , 1 , 12
6.8483318585 , 3.1594524044 , 46 , 1 , 1 , 18
4.9024217095 , 1.5012243278 , 45 , 2 , 1 , 12
5.7262553305 , 2.0373758764 , 27 , 2 , 1 , 16
5.780075959 , 2.1424897993 , 34 , 2 , 1 , 12
5.952243834 , 2.1455813442 , 44 , 2 , 1 , 12
6.5147126909 , 2.8258332368 , 40 , 1 , 3 , 12
5.7947542529 , 1.7004096906 , 47 , 1 , 1 , 4
5.3544068332 , 1.7168206735 , 33 , 1 , 1 , 12
5.3544068332 , 1.7990587717 , 31 , 2 , 1 , 11
5.0751738152 , 1.337504197 , 45 , 2 , 1 , 6
5.3273049034 , 1.6384254493 , 39 , 1 , 1 , 12
5.3879295252 , 1.6990500711 , 50 , 1 , 1 , 8
4.8283137373 , 0.9162907319 , 43 , 1 , 1 , 10
5.4380793089 , 2.0368819273 , 34 , 2 , 1 , 12
5.1537361377 , 1.2417131323 , 32 , 2 , 1 , 12
6.0810767058 , 2.3921972517 , 33 , 1 , 1 , 12
5.2590966534 , 1.7037485919 , 36 , 2 , 1 , 20
5.1877080573 , 1.7865106756 , 48 , 2 , 1 , 14
6.5118596219 , 2.8229801678 , 27 , 1 , 1 , 18
5.8975236218 , 2.2086441676 , 36 , 2 , 1 , 12
6.0968250628 , 2.4079456087 , 34 , 1 , 1 , 13
5.6347896032 , 2.2335922215 , 30 , 1 , 1 , 12
6.1793794065 , 2.4904999524 , 44 , 2 , 1 , 13
5.9009505396 , 2.2120710855 , 30 , 1 , 1 , 12
6.0010339981 , 2.1943715084 , 36 , 2 , 1 , 14
6.1753873853 , 2.4865079312 , 42 , 2 , 5 , 15
5.6516791357 , 1.5573345734 , 28 , 1 , 1 , 13
6.0475540138 , 2.3586745596 , 33 , 1 , 1 , 13
5.3988585958 , 1.7099791417 , 31 , 2 , 1 , 13
6.0920057763 , 2.4031263222 , 42 , 1 , 1 , 13
5.952243834 , 2.2633643798 , 43 , 1 , 1 , 15
6.3577089421 , 2.6688294879 , 37 , 2 , 1 , 16
6.5594485847 , 2.8705691306 , 41 , 2 , 1 , 15
6.6941811787 , 3.0053017246 , 49 , 1 , 1 , 12
6.7177116761 , 2.8056886707 , 40 , 1 , 1 , 8
6.2146080984 , 2.5257286443 , 31 , 1 , 1 , 15
6.0010339981 , 1.7525387561 , 26 , 1 , 1 , 12
6.4092534049 , 2.7203739508 , 30 , 1 , 1 , 12
5.6645617615 , 1.9756823074 , 38 , 2 , 1 , 13
6.0920057763 , 2.1799827709 , 30 , 1 , 1 , 12
5.623739767 , 1.9348603129 , 32 , 1 , 1 , 14
4.8500752291 , 1.161195775 , 25 , 2 , 2 , 12
5.9782193204 , 2.9824870468 , 37 , 2 , 1 , 16
5.0514572886 , 1.3625778345 , 34 , 1 , 1 , 15
5.1883164713 , 1.4994370172 , 26 , 1 , 1 , 13
4.9024217095 , 1.2135422553 , 26 , 1 , 3 , 13
6.3969296552 , 2.7080502011 , 35 , 1 , 1 , 10
7.0412866716 , 3.3524072175 , 33 , 2 , 1 , 20
3.3619766685 , -0.812410601 , 48 , 1 , 1 , 13
5.7626229747 , 2.0737435206 , 45 , 1 , 1 , 12
5.7899601709 , 2.1010807168 , 33 , 2 , 1 , 12
5.1537361377 , 1.4648566836 , 27 , 1 , 1 , 16
5.8468833183 , 1.9348603129 , 35 , 1 , 1 , 15
4.7921321223 , 1.3909347407 , 37 , 2 , 1 , 12
5.7037824747 , 1.7917594692 , 42 , 1 , 1 , 12
3.0365542681 , 0.7339691751 , 49 , 2 , 1 , 12
7.1271379208 , 3.1198047355 , 35 , 1 , 1 , 13
6.6453910145 , 2.9565115604 , 44 , 1 , 1 , 16
5.8468833183 , 2.1580038642 , 36 , 2 , 1 , 13
6.5118310501 , 2.7982589833 , 29 , 1 , 1 , 13
4.7325932169 , 1.4003887067 , 35 , 2 , 1 , 12
4.942466259 , 2.0520945011 , 39 , 1 , 1 , 13
6.5312777077 , 2.8423982536 , 31 , 1 , 1 , 16
5.6268214335 , 1.9379419794 , 31 , 2 , 1 , 16
3.4011973817 , 2.302585093 , 31 , 2 , 1 , 13
5.3236351745 , 1.768287113 , 42 , 2 , 1 , 13
5.5496317948 , 1.9942837333 , 38 , 2 , 1 , 16
6.5125736526 , 2.8236941985 , 37 , 1 , 1 , 20
5.1159958098 , 1.7147984281 , 30 , 2 , 1 , 16
4.4773368145 , 0.7884573604 , 31 , 2 , 1 , 12
5.4806389233 , 1.7917594692 , 36 , 2 , 1 , 9
6.0475540138 , 2.3586745596 , 41 , 2 , 1 , 13
6.3577089421 , 2.6688294879 , 28 , 1 , 1 , 12
6.4566488899 , 2.5446258845 , 44 , 1 , 1 , 16
5.4380793089 , 1.7491998548 , 37 , 2 , 1 , 12
5.4059480307 , 1.7170685766 , 32 , 2 , 3 , 14
7.0706587499 , 2.8221635079 , 37 , 1 , 1 , 12
4.8511284151 , 1.162248961 , 32 , 2 , 1 , 12
6.4064991062 , 2.7176196521 , 40 , 1 , 1 , 16
4.2374454059 , 0.5485659517 , 44 , 2 , 1 , 12
6.2146080984 , 2.5257286443 , 32 , 1 , 1 , 12
6.3249561556 , 2.6360767015 , 43 , 2 , 1 , 16
4.9365273219 , 1.2476478678 , 31 , 2 , 1 , 15
6.2102507931 , 2.2982277876 , 34 , 1 , 1 , 15
5.4261507381 , 1.8708026766 , 31 , 1 , 4 , 12
6.8633035164 , 2.951280511 , 50 , 1 , 1 , 18
5.4129948096 , 1.7241153555 , 42 , 2 , 1 , 14
5.5214609179 , 1.8325814637 , 36 , 2 , 1 , 12
4.605170186 , 1.6094379124 , 36 , 2 , 1 , 12
4.7348480093 , 0.8228250039 , 48 , 1 , 1 , 13
6.314691557 , 2.6258121029 , 37 , 1 , 1 , 11
5.7291002826 , 2.0402208285 , 40 , 1 , 1 , 15
6.907755279 , 2.6592600369 , 42 , 1 , 1 , 12
5.6645617615 , 1.9756823074 , 30 , 2 , 1 , 13
5.0106352941 , 1.9661128564 , 42 , 2 , 1 , 16
5.2337788454 , 1.1394342832 , 40 , 2 , 1 , 15
6.2146080984 , 2.5257286443 , 37 , 1 , 1 , 15
5.0543706876 , 1.2477081978 , 44 , 2 , 1 , 12
5.590209315 , 1.9013298609 , 33 , 2 , 1 , 12
3.1388331172 , 1.1929229681 , 40 , 2 , 1 , 12
3.5889056387 , -0.217756851 , 29 , 2 , 2 , 13
4.276666119 , 1.5040773968 , 40 , 2 , 1 , 9
6.8483318585 , 3.1594524044 , 32 , 1 , 1 , 15
6.7851312175 , 2.9139302066 , 42 , 1 , 1 , 14
4.8283137373 , 1.6094379124 , 26 , 2 , 1 , 13
6.3238073904 , 2.6349279363 , 35 , 1 , 1 , 13
5.9401712527 , 2.3848231912 , 33 , 2 , 1 , 13
5.1325251117 , 1.8003206015 , 46 , 2 , 1 , 16
6.567429473 , 2.6554064676 , 29 , 1 , 1 , 18
5.280298861 , 1.5914194069 , 26 , 2 , 1 , 16
5.1312632819 , 2.0867408442 , 33 , 2 , 1 , 9
5.6645617615 , 1.9756823074 , 44 , 2 , 1 , 13
6.5400304989 , 2.6280074934 , 46 , 1 , 1 , 18
6.4222474632 , 2.5102244578 , 40 , 1 , 1 , 15
5.2886554556 , 1.887458074 , 41 , 2 , 1 , 12
6.3514225574 , 2.6378504907 , 37 , 2 , 1 , 16
6.8685345658 , 2.9565115604 , 27 , 1 , 1 , 15
5.926926026 , 2.2380465719 , 47 , 2 , 1 , 13
4.4228486292 , 1.4271163556 , 42 , 2 , 1 , 9
6.8685345658 , 3.1796551117 , 35 , 1 , 1 , 14
5.8917504535 , 2.2028709994 , 29 , 1 , 1 , 16
6.482872085 , 2.293217343 , 25 , 1 , 1 , 12
5.4559783615 , 1.7670989074 , 49 , 2 , 1 , 12
6.0475540138 , 2.3586745596 , 39 , 2 , 1 , 13
5.5455584694 , 1.990210408 , 35 , 2 , 1 , 16
5.7897249045 , 2.1008454503 , 40 , 2 , 1 , 13
5.7899601709 , 1.8779371655 , 40 , 1 , 1 , 16
6.1177582724 , 2.4288788183 , 40 , 2 , 1 , 16
6.7631740502 , 2.7558408649 , 36 , 1 , 1 , 12
5.9009505396 , 2.2120710855 , 37 , 2 , 1 , 12
6.6700836271 , 2.981204173 , 35 , 1 , 1 , 12
6.7604842136 , 3.0716047595 , 38 , 1 , 1 , 13
6.3397712414 , 2.6508917873 , 29 , 1 , 1 , 12
6.7631740502 , 2.8511510447 , 38 , 1 , 1 , 16
4.9024217095 , 1.2135422553 , 38 , 2 , 1 , 12
4.4228486292 , 0.7339691751 , 49 , 2 , 1 , 9
5.7719202798 , 2.0830408257 , 46 , 2 , 1 , 14
6.3577089421 , 2.6688294879 , 33 , 2 , 1 , 13
6.7631740502 , 3.0742945961 , 35 , 1 , 1 , 16
5.8468833183 , 2.1580038642 , 32 , 2 , 1 , 12
6.4927641731 , 2.8038847189 , 31 , 2 , 1 , 18
6.0694772236 , 2.3805977695 , 46 , 1 , 1 , 14
6.6453910145 , 2.8387285247 , 35 , 1 , 1 , 15
5.8215655103 , 2.4203681287 , 30 , 2 , 1 , 16
4.74927053 , 1.3480731483 , 49 , 2 , 1 , 12
5.5126530111 , 1.823773557 , 45 , 2 , 5 , 13
6.1625857934 , 2.4737063393 , 39 , 1 , 1 , 14
4.3915960857 , -0.039220713 , 39 , 2 , 1 , 16
5.2983173665 , 1.6094379124 , 34 , 1 , 1 , 18
5.3203456792 , 1.8546097764 , 36 , 2 , 5 , 12
6.907755279 , 2.9957322736 , 34 , 1 , 1 , 16
6.3577089421 , 2.6688294879 , 35 , 1 , 1 , 13
4.1562199659 , 1.4481697648 , 34 , 2 , 1 , 13
5.3199094928 , 1.6310300387 , 29 , 2 , 1 , 12
5.1929568509 , 2.1972245773 , 31 , 2 , 1 , 12
5.7897249045 , 2.1008454503 , 32 , 1 , 1 , 13
4.5251274783 , 1.3062516534 , 25 , 2 , 1 , 16
6.3904987649 , 2.5838362751 , 30 , 1 , 1 , 12
5.2781146592 , 1.8769172776 , 42 , 2 , 1 , 16
5.8468833183 , 2.1580038642 , 48 , 2 , 1 , 10
5.4414182102 , 1.7525387561 , 32 , 2 , 1 , 8
5.8579331545 , 1.7635885923 , 35 , 1 , 1 , 12
6.2146080984 , 2.4079456087 , 25 , 1 , 1 , 15
7.1308988303 , 3.4420193762 , 40 , 1 , 1 , 16
5.6645617615 , 2.1092137 , 36 , 2 , 1 , 16
6.2887160706 , 2.5998366165 , 27 , 1 , 1 , 13
5.952243834 , 2.2633643798 , 25 , 2 , 1 , 13
6.3577089421 , 2.6688294879 , 31 , 1 , 1 , 12
6.6700836271 , 2.981204173 , 42 , 2 , 1 , 13
4.8966910347 , 1.4954936531 , 33 , 2 , 1 , 16
5.2590966534 , 2.4865079312 , 37 , 2 , 1 , 13
6.482872085 , 2.7939926309 , 34 , 2 , 1 , 14
6.1753873853 , 2.4865079312 , 37 , 2 , 1 , 13
6.3577089421 , 2.5510464523 , 29 , 1 , 1 , 14
6.1345653907 , 2.2225423853 , 28 , 2 , 1 , 16
6.5118596219 , 2.5998366165 , 35 , 1 , 1 , 14
5.5640205323 , 1.8751410782 , 38 , 2 , 1 , 12
6.7631740502 , 3.0742945961 , 44 , 2 , 1 , 15
6.1991039119 , 2.5102244578 , 28 , 1 , 1 , 12
5.59556889 , 2.0402208285 , 25 , 2 , 1 , 16
5.9114218394 , 1.999398834 , 32 , 1 , 1 , 13
4.605170186 , 1.4271163556 , 37 , 2 , 1 , 16
6.3577089421 , 2.4865079312 , 41 , 2 , 1 , 12
6.1135119816 , 2.4246325274 , 36 , 1 , 1 , 13
5.7259703896 , 2.0370909355 , 45 , 1 , 1 , 12
6.9192276801 , 3.0905862837 , 46 , 1 , 1 , 18
5.59556889 , 1.9066894359 , 25 , 1 , 1 , 12
6.2146080984 , 2.5257286443 , 33 , 1 , 1 , 12
2.8903717579 , 1.5040773968 , 36 , 2 , 1 , 13
5.53672839 , 2.1355310083 , 45 , 2 , 1 , 12
5.5059567313 , 1.8170772772 , 26 , 1 , 1 , 13
6.1652966446 , 2.4764171904 , 42 , 2 , 1 , 16
5.9009505396 , 2.2120710855 , 36 , 2 , 1 , 12
6.2887160706 , 2.5998366165 , 33 , 2 , 1 , 12
5.5811801526 , 1.8923006984 , 29 , 1 , 1 , 12
6.2538288116 , 2.5649493575 , 28 , 2 , 1 , 16
5.4414182102 , 1.8860701487 , 38 , 1 , 1 , 12
6.5118596219 , 2.5045264367 , 28 , 2 , 1 , 16
6.9019693419 , 3.1407692262 , 45 , 2 , 1 , 13
5.206750173 , 2.90416508 , 48 , 2 , 1 , 16
7.1153946438 , 3.4265151896 , 36 , 2 , 1 , 16
6.6071438273 , 2.9182643732 , 49 , 1 , 1 , 12
